Fix,GPS,-33.9181516667,151.2283900000,62.900000000000006,1.1015055,35.329002,296.14,1678267859000,0.19060168,0.1718491,1164885691179905,100.256
Fix,NLP,-33.9178008485,151.2286504724,,,46.81897,,1678267861181,,,1164885786432926,
Fix,GPS,-33.9181133333,151.2283900000,56.8,0.9522361,35.33771,339.72,1678267861000,0.17906703,0.2738353,1164886771002509,100.245
Fix,GPS,-33.9180983333,151.2283700000,55.3,0.880175,16.831894,338.5,1678267862000,0.17517135,0.14354081,1164887771290738,49.187
Fix,GPS,-33.9180833333,151.2283683333,54.8,0.80296665,16.144035,350.03,1678267863000,0.1772597,0.14219247,1164888793550789,49.348
Fix,GPS,-33.9180733333,151.2283666667,54.3,0.73090553,15.650256,356.19,1678267864000,0.16321765,0.13666883,1164889786621362,49.083
Fix,GPS,-33.9180633333,151.2283616667,54.2,0.73605275,15.465665,326.15,1678267865000,0.15024313,0.12051932,1164890768857195,49.247
Fix,GPS,-33.9180566667,151.2283566667,54.2,0.8184083,15.365774,315.63,1678267866000,0.2598788,0.1502178,1164891774137455,49.297
Fix,GPS,-33.9180483333,151.2283516667,54.2,0.83899724,15.310514,316.34,1678267867000,0.47181565,0.29725567,1164892764094642,49.236
Fix,GPS,-33.9180383333,151.2283450000,54.0,0.8750278,15.168147,316.0,1678267868000,0.42171672,0.22092879,1164893762297871,49.014
Fix,GPS,-33.9180266667,151.2283400000,53.900000000000006,0.9831194,15.293472,328.26,1678267869000,0.4090049,0.23242581,1164894762769537,49.265
Fix,GPS,-33.9180150000,151.2283350000,53.900000000000006,1.0551805,15.32655,329.99,1678267870000,0.46502686,0.21621293,1164895761066464,49.358
Fix,GPS,-33.9180050000,151.2283300000,53.8,1.1220944,15.323958,332.08,1678267871000,0.31680912,0.17678657,1164896768774901,49.238
Fix,GPS,-33.9179933333,151.2283250000,53.8,1.1735667,15.221332,327.87,1678267872000,0.31846035,0.14436495,1164897775916307,49.016
Fix,GPS,-33.9179833333,151.2283183333,53.8,1.2404805,15.332048,332.88,1678267873000,0.336715,0.17313743,1164898776669535,49.273
Fix,GPS,-33.9179733333,151.2283100000,53.8,1.2919527,15.216039,317.18,1678267874000,0.32649657,0.15815361,1164899768608702,49.092
Fix,GPS,-33.9179650000,151.2283000000,53.8,1.3125417,15.135294,311.62,1678267875000,0.32279563,0.17566657,1164900756667243,49.043
Fix,GPS,-33.9179550000,151.2283050000,54.099999999999994,1.3331306,15.2315855,308.4,1678267876000,0.34803733,0.17579062,1164901762707086,49.525
Fix,GPS,-33.9179466667,151.2282900000,54.099999999999994,1.343425,16.520031,307.64,1678267877000,0.31681225,0.16917045,1164902776736878,47.786
Fix,GPS,-33.9179400000,151.2282800000,54.3,1.3537195,13.808382,296.39,1678267878000,0.32386726,0.16211118,1164903759053492,34.586
Fix,GPS,-33.9179366667,151.2282700000,54.3,1.3279834,13.307629,300.73,1678267879000,0.31625465,0.1694015,1164904770929273,34.006
Fix,GPS,-33.9179350000,151.2282533333,53.7,1.3279834,13.124643,295.28,1678267880000,0.30344853,0.18535575,1164905764854897,32.916
Fix,GPS,-33.9179333333,151.2282400000,53.2,1.3022472,13.006754,292.75,1678267881000,0.28866935,0.17471391,1164906749917970,33.541
Fix,NLP,-33.9176376857,151.2274196940,,,44.933254,,1678267882640,,,1164907246094376,
Fix,GPS,-33.9179300000,151.2282266667,53.0,1.2971,12.756044,295.93,1678267882000,0.29912707,0.1820929,1164907758854740,32.757
Fix,GPS,-33.9179283333,151.2282150000,52.7,1.2919527,12.858304,290.82,1678267883000,0.28983617,0.17023775,1164908771687032,33.58
Fix,GPS,-33.9179233333,151.2282016667,52.599999999999994,1.3073944,12.663386,296.57,1678267884000,0.28701395,0.1592321,1164909758419010,32.743
Fix,GPS,-33.9179150000,151.2281883333,52.4,1.3228362,12.979362,301.8,1678267885000,0.28439584,0.14594586,1164910753358593,33.841
Fix,GPS,-33.9179083333,151.2281733333,52.2,1.3331306,12.730997,296.44,1678267886000,0.28460848,0.13188073,1164911751560989,32.863
Fix,GPS,-33.9179033333,151.2281583333,52.099999999999994,1.343425,13.084903,297.03,1678267887000,0.3034864,0.15570542,1164912781991353,34.078
Fix,GPS,-33.9179000000,151.2281416667,51.8,1.3485723,12.794719,290.25,1678267888000,0.28165582,0.13478152,1164913762809530,33.016
Fix,GPS,-33.9178966667,151.2281250000,51.599999999999994,1.3794556,13.130523,293.91,1678267889000,0.27937967,0.14195734,1164914748886509,33.982
Fix,GPS,-33.9178900000,151.2281100000,51.5,1.4103389,12.902624,291.9,1678267890000,0.2923183,0.1477252,1164915757360675,33.204
Fix,GPS,-33.9178766667,151.2280716667,53.900000000000006,1.4463694,12.807071,290.08,1678267891000,0.29206163,0.14940701,1164916766451560,33.84
Fix,GPS,-33.9178700000,151.2280500000,54.599999999999994,1.4772527,5.1160765,287.78,1678267892000,0.2735416,0.14284222,1164917755499164,9.963
Fix,GPS,-33.9178650000,151.2280283333,55.0,1.4978417,5.1154375,281.78,1678267893000,0.30427125,0.15957992,1164918778779736,9.976
Fix,GPS,-33.9178633333,151.2280100000,55.099999999999994,1.4978417,4.9200864,270.08,1678267894000,0.33631086,0.18263057,1164919768392132,9.804
Fix,GPS,-33.9178650000,151.2279933333,55.5,1.4926945,4.8228073,265.2,1678267895000,0.2865048,0.16403545,1164920766220829,9.573
Fix,GPS,-33.9178683333,151.2279733333,55.400000000000006,1.4978417,4.8219204,254.68,1678267896000,0.3281006,0.19500653,1164921769864370,9.588
Fix,GPS,-33.9178716667,151.2279566667,55.400000000000006,1.4824,4.6457834,262.04,1678267897000,0.3271162,0.17821519,1164922758888745,9.208
Fix,GPS,-33.9178733333,151.2279416667,55.099999999999994,1.4618111,4.8050327,266.71,1678267898000,0.33792898,0.21172798,1164923788978797,9.62
Fix,GPS,-33.9178750000,151.2279283333,55.0,1.4206333,4.672963,240.38,1678267899000,0.36724105,0.2682859,1164924759811973,9.3
Fix,GPS,-33.9178816667,151.2279166667,54.900000000000006,1.3948972,4.7408314,240.83,1678267900000,0.33544,0.24824749,1164925754057598,9.571
Fix,GPS,-33.9178866667,151.2279016667,54.8,1.3691611,4.7366285,244.77,1678267901000,0.3385646,0.22897299,1164926756888952,9.299
Fix,GPS,-33.9178883333,151.2278883333,55.099999999999994,1.3382778,4.7684216,248.79,1678267902000,0.33125368,0.20751175,1164927753338431,9.634
Fix,NLP,-33.9179443380,151.2272791100,,,34.926765,,1678267903609,,,1164928214508222,
Fix,GPS,-33.9178900000,151.2278750000,55.2,1.3022472,4.5977144,261.4,1678267903000,0.35365662,0.23176445,1164928769899107,8.903
Fix,GPS,-33.9178916667,151.2278583333,55.3,1.2919527,4.633783,252.31,1678267904000,0.36379802,0.25112945,1164929743219055,9.233
Fix,GPS,-33.9178916667,151.2278533333,55.099999999999994,1.2868055,4.543636,246.38,1678267905000,0.35918936,0.2181633,1164930754677700,8.893
Fix,GPS,-33.9178916667,151.2278450000,54.8,1.2868055,4.7269444,241.96,1678267906000,0.3191755,0.17989454,1164931754552804,9.482
Fix,GPS,-33.9178966667,151.2278300000,54.8,1.3331306,4.449427,244.78,1678267907000,0.3576045,0.18824163,1164932753402387,9.084
Fix,GPS,-33.9179000000,151.2278166667,54.7,1.38975,4.4433775,242.33,1678267908000,0.36672196,0.17014767,1164933764985876,9.637
Fix,GPS,-33.9179066667,151.2278016667,54.599999999999994,1.4412222,4.2812023,237.35,1678267909000,0.34047762,0.1539738,1164934758298011,9.371
Fix,GPS,-33.9179116667,151.2277916667,54.5,1.4772527,4.378977,240.84,1678267910000,0.33961153,0.16165608,1164935758906396,9.598
