Fix,FLP,-33.9178317000,151.2310617000,58.5,0.00000011342391,3.9,,1678267296980,0.6,,42420797000000,1.5403466
Fix,NLP,-33.9179420000,151.2310910000,,,40.0,,1678267297748,,,42421564644007,
Fix,GPS,-33.9178316667,151.2310616667,59.400000000000006,0.0,1.6,335.61,1678267298000,0.6,98.2,42421797000000,13.2
Fix,FLP,-33.9178317000,151.2310617000,58.5,0.000000036785647,3.612,,1678267297980,0.6,,42421797000000,1.5503466
Fix,GPS,-33.9178316667,151.2310616667,59.400000000000006,0.0,1.6,335.61,1678267299000,0.6,111.0,42422797000000,13.2
Fix,FLP,-33.9178317000,151.2310617000,58.5,0.000000011729626,3.612,,1678267298980,0.6,,42422797000000,1.5603466
Fix,GPS,-33.9178316667,151.2310616667,59.400000000000006,0.0,1.6,335.61,1678267300000,0.6,58.8,42423797000000,12.9
Fix,FLP,-33.9178317000,151.2310617000,58.5,0.0000000037376306,3.516,,1678267299980,0.6,,42423797000000,1.5703466
Fix,NLP,-33.9179420000,151.2310910000,,,40.0,,1678267300762,,,42424578590777,
Fix,GPS,-33.9178333333,151.2310450000,62.8,0.25375804,1.6,306.6,1678267301000,0.9,33.5,42424797000000,13.3
Fix,FLP,-33.9178328000,151.2310500000,58.900001525878906,0.24982454,3.571,306.2238,1678267300981,0.9,33.5,42424797000000,2.9572601
Fix,GPS,-33.9178283333,151.2310350000,62.7,0.35361418,1.6,306.48,1678267302000,0.9,32.8,42425797000000,12.9
Fix,FLP,-33.9178308000,151.2310411000,58.900001525878906,0.3320694,3.612,306.53757,1678267301980,0.9,32.8,42425797000000,2.9672601
Fix,GPS,-33.9178250000,151.2310216667,62.5,0.45295554,1.6,297.91,1678267303000,1.2,42.9,42426797000000,13.1
Fix,FLP,-33.9178263000,151.2310274000,58.900001525878906,0.44588807,3.644,297.48102,1678267302980,1.2,42.9,42426797000000,2.97726
Fix,NLP,-33.9179420000,151.2310910000,,,40.0,,1678267303770,,,42427587036008,
Fix,FLP,-33.9178192000,151.2310294000,58.900001525878906,0.42557907,4.201,342.4155,1678267303654,,,42427470473680,2.97726
Fix,GPS,-33.9178233333,151.2310016667,62.2,0.5847244,1.6,293.07,1678267304000,1.1,30.7,42427797000000,12.8
Fix,FLP,-33.9178143000,151.2310329000,58.900001525878906,0.5694529,4.743,330.01727,1678267304187,,,42428004227563,2.98726
Fix,GPS,-33.9178216667,151.2309833333,62.0,0.71031666,1.6,291.56,1678267305000,1.0,27.9,42428797000000,12.8
Fix,FLP,-33.9178119000,151.2310322000,58.900001525878906,0.5827448,5.076,331.0076,1678267304721,,,42428537981906,2.99726
Fix,FLP,-33.9178113000,151.2310280000,58.900001525878906,0.6953821,5.436,319.1489,1678267305255,,,42429071736513,2.99726
Fix,GPS,-33.9178183333,151.2309666667,61.8,0.8312764,1.6,288.99,1678267306000,1.0,29.5,42429797000000,12.9
Fix,FLP,-33.9178116000,151.2310264000,58.5,0.70245135,5.681,319.1129,1678267305788,,,42429605491529,2.6526017
Fix,FLP,-33.9178126000,151.2310100000,58.5,0.8011133,6.174,300.5671,1678267306322,,,42430139246832,2.6626017
Fix,NLP,-33.9179420000,151.2310910000,,,40.0,,1678267306785,,,42430602301546,
Fix,FLP,-33.9178135000,151.2310018000,58.5,0.8283143,6.5,297.7405,1678267306857,,,42430673002589,2.6626017
Fix,GPS,-33.9178166667,151.2309483333,61.5,0.9218675,1.7,289.0,1678267307000,1.0,36.2,42430797000000,12.5
Fix,FLP,-33.9178155000,151.2309911000,58.5,0.9082672,7.135,293.6236,1678267307390,,,42431206758259,2.6726017
Fix,FLP,-33.9178151000,151.2309839000,58.5,0.922042,7.229,293.4283,1678267307923,,,42431740514339,2.6726017
Fix,GPS,-33.9178133333,151.2309333333,61.400000000000006,1.0299592,1.7,295.17,1678267308000,0.9,28.4,42431797000000,12.5
Fix,FLP,-33.9178153000,151.2309656000,58.5,0.9764534,7.741,290.62604,1678267308458,,,42432274270552,2.6826017
Fix,GPS,-33.9178083333,151.2309166667,61.3,1.1509188,1.6,283.6,1678267309000,1.1,30.1,42432797000000,12.4
Fix,FLP,-33.9178157000,151.2309602000,58.5,1.0006461,7.741,289.12872,1678267308991,,,42432808026986,2.6926017
Fix,NLP,-33.9179420000,151.2310910000,,,40.0,,1678267309793,,,42433609977777,
Fix,FLP,-33.9178138000,151.2309462000,58.5,1.0387,7.73,287.86243,1678267309524,,,42433341783528,2.6926017
Fix,GPS,-33.9178050000,151.2309000000,61.2,1.2420248,1.6,283.01,1678267310000,1.0,27.7,42433797000000,12.7
Fix,FLP,-33.9178138000,151.2309421000,58.5,1.0645483,7.691,287.0988,1678267310059,,,42433875540355,2.7026017
Fix,GPS,-33.9178016667,151.2308833333,61.099999999999994,1.2620989,1.6,270.99,1678267311000,0.9,29.6,42434797000000,12.3
